name;priceDM;sale_price;picture;product_category;sku
Смесь сухая Nutrilon Пепти Гастро 450г с 0 месяцев;11 895 ₸;11 895 ₸;https://static.detmir.st/media_out/122/140/140122/450/0.jpg?1652262188443;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;140122
Сок Агуша груша осветленный 0.2л с 4месяцев;219 ₸;219 ₸;https://static.detmir.st/media_pim/641/580/580641/450/0.jpg?1670927555214;Детский мир>Продукты для здоровья и спорта>Правильное питание;580641
Смесь молочная Nutrilak Premium 1 1050г с 0месяцев;6 589 ₸;6 259 ₸;https://static.detmir.st/media_out/611/946/3946611/450/0.jpg?1652264605287;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3946611
Козырек для мытья головы ROXY-KIDS Ежик Коричневый;2 290 ₸;2 290 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Для купания и ванны>Круги, жилеты и матрасики для купания;3178170
Смесь Similac НеоШур с 0 месяцев;13 165 ₸;11 839 ₸;https://static.detmir.st/media_pim/732/134/134732/450/0.jpg?1675927651507;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;134732
Печенье ФрутоНяня мультизлаковое 120г с 6месяцев;659 ₸;589 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;3857449
Круг на шею ROXY-KIDS Kids для купания малышей надувной Flipper Космонавт;4 190 ₸;4 190 ₸;https://static.detmir.st/media_pim/878/016/3016878/450/0.jpg?1679501609855;Детский мир>Гигиена и уход>Для купания и ванны>Круги, жилеты и матрасики для купания;3016878
Кусочки фруктовые ФрутоНяня яблоко-вишня 15г с 12месяцев;247 ₸;229 ₸;https://static.detmir.st/media_out/722/913/4913722/450/0.jpg?1657685080640;Детский мир>Продукты для здоровья и спорта>Правильное питание;4913722
Кусочки фруктовые ФрутоНяня яблоко-персик-маракуйя 15г с 12месяцев;247 ₸;229 ₸;https://static.detmir.st/media_out/723/913/4913723/450/0.jpg?1657685080747;Детский мир>Продукты для здоровья и спорта>Правильное питание;4913723
Молочный напиток Бибиколь 3 на основе козьего молока 800 г с 12 мес;29 590 ₸;26 629 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;2622371
Круг ROXY-KIDS на шею Flipper Русалка;4 990 ₸;4 990 ₸;https://static.detmir.st/media_pim/710/080/3080710/450/0.jpg?1679501604132;Детский мир>Гигиена и уход>Для купания и ванны>Круги, жилеты и матрасики для купания;3080710
Сок ФрутоНяня из яблок и шиповника 0,2 л с 5 месяцев;223 ₸;199 ₸;https://static.detmir.st/media_pim/831/577/577831/450/0.jpg?1670927528189;Детский мир>Продукты для здоровья и спорта>Правильное питание;577831
Кусочки фруктовые ФрутоНяня из яблок и малины 15г с 12месяцев;247 ₸;229 ₸;https://static.detmir.st/media_out/351/108/3108351/450/0.jpg?1662782439255;Детский мир>Продукты для здоровья и спорта>Правильное питание;3108351
Круг на шею ROXY-KIDS Kids для купания малышей надувной Teddy Friends;3 890 ₸;3 890 ₸;https://static.detmir.st/media_pim/877/016/3016877/450/0.jpg?1679501633853;Детский мир>Гигиена и уход>Для купания и ванны>Круги, жилеты и матрасики для купания;3016877
Молочко Nestogen 4 300г с 18месяцев;2 532 ₸;2 532 ₸;https://static.detmir.st/media_out/746/277/3277746/450/0.jpg?1652264526662;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3277746
Смесь PediaSure Малоежка ваниль 400г с 12месяцев;7 509 ₸;6 839 ₸;https://static.detmir.st/media_out/310/157/3157310/450/0.jpg?1652264511852;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3157310
Сок Агуша яблоко-манго-банан с мякотью 200мл с 6месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/085/654/4654085/450/0.jpg?1666756923093;Детский мир>Продукты для здоровья и спорта>Правильное питание;4654085
Сок ФрутоНяня мультифруктовый 0,2 л с 6 месяцев;249 ₸;189 ₸;https://static.detmir.st/media_out/441/796/1796441/450/0.jpg?1660104206641;Детский мир>Продукты для здоровья и спорта>Правильное питание;1796441
Смесь молочная Nutrilak 2 600г с 6месяцев;3 275 ₸;3 109 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3163722
Смесь NAN Антиаллергия 400г с 0месяцев;10 540 ₸;10 540 ₸;https://static.detmir.st/media_pim/102/627/3627102/450/0.jpg?1669641186314;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3627102
Сок ФрутоНяня из яблок и вишни 0,2 л с 5 месяцев;223 ₸;199 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;2207001
Молочко NAN Supreme 3 400г с 12месяцев;6 720 ₸;6 720 ₸;https://static.detmir.st/media_out/636/264/3264636/450/0.jpg?1652264525591;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3264636
Питание Nutricia NutriniDrink для часто болеющих детей 200 мл c 12 месяцев;2 135 ₸;2 135 ₸;https://static.detmir.st/media_out/864/127/3127864/450/0.jpg?1652264505880;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3127864
Напиток ФрутоНяня из яблок с липой и ромашкой 0,2 л с 6 месяцев;223 ₸;169 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;578081
Смесь Similac 2 гипоаллергенный 375г с 6месяцев;9 445 ₸;8 499 ₸;https://static.detmir.st/media_pim/645/152/3152645/450/0.jpg?1675928344029;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3152645
Масло Fleur Alpine Extra Virgin первого холодного отжима 250мл с 3лет;4 549 ₸;3 859 ₸;https://static.detmir.st/media_pim/733/004/4004733/450/0.jpg?1672243235082;Детский мир>Продукты для здоровья и спорта>Правильное питание;4004733
Сок ФрутоНяня из яблок и персиков 0,2 л с 5 месяцев;223 ₸;199 ₸;https://static.detmir.st/media_out/171/578/578171/450/0.jpg?1660104202120;Детский мир>Продукты для здоровья и спорта>Правильное питание;578171
Смесь PediaSure Малоежка клубника 850г с 12месяцев;12 579 ₸;12 579 ₸;https://static.detmir.st/media_out/078/415/3415078/450/0.jpg?1652264540175;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3415078
Печенье ФрутоНяня пшеничное земляника 50г с 6месяцев;255 ₸;239 ₸;https://static.detmir.st/media_pim/862/381/3381862/450/0.jpg?1669292684530;Детский мир>Продукты для здоровья и спорта>Правильное питание;3381862
Сок Агуша яблоко-банан-клубника-арония-киви 200мл с 8месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/083/654/4654083/450/0.jpg?1652264729689;Детский мир>Продукты для здоровья и спорта>Правильное питание;4654083
Кусочки фруктовые ФрутоНяня яблоко-клубника 16г с 12месяцев;349 ₸;229 ₸;https://static.detmir.st/media_out/311/155/3155311/450/0.jpg?1663041808461;Детский мир>Продукты для здоровья и спорта>Правильное питание;3155311
Смесь молочная Nutrilon 2 гипоаллергенная 400г с 6 месяцев;7 059 ₸;7 059 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;139442
Смесь Nutrilon антирефлюкс 400г с 0 месяцев;7 985 ₸;7 985 ₸;https://static.detmir.st/media_out/422/139/139422/450/0.jpg?1652262159444;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;139422
Сок Агуша яблоко-вишня осветлённый без сахара 0.2л с 5месяцев;219 ₸;219 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;580711
Кусочки фруктовые ФрутоНяня из яблок 53г с 12месяцев;855 ₸;609 ₸;https://static.detmir.st/media_out/353/108/3108353/450/0.jpg?1662350620408;Детский мир>Продукты для здоровья и спорта>Правильное питание;3108353
Смесь PediaSure Малоежка шоколад 400г с 12месяцев;7 229 ₸;7 229 ₸;https://static.detmir.st/media_out/301/157/3157301/450/0.jpg?1652264511848;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3157301
Молочко NAN 4 400г с 18месяцев;4 519 ₸;4 519 ₸;https://static.detmir.st/media_out/602/140/140602/450/0.jpg?1657944227586;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;140602
Кусочки фруктовые ФрутоНяня яблоко-малина 16г с 12месяцев;349 ₸;229 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;3155313
Футляр для пустышки BabyGo Fisher Price Blue BD-12628;1 639 ₸;1 469 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3124029
Контейнер для пустышки BabyGo Green-Purple S4-0020;1 339 ₸;1 199 ₸;https://static.detmir.st/media_pim/714/142/3142714/450/0.jpg?1679984285140;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3142714
Сок Сады Придонья яблоко-виноград 0,2л с 6 месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/041/014/14041/450/0.jpg?1652260768512;Детский мир>Продукты для здоровья и спорта>Правильное питание;14041
Футляр для пустышки BabyGo Fisher Price Green BD-12628;1 639 ₸;1 469 ₸;https://static.detmir.st/media_pim/028/124/3124028/450/0.jpg?1679984405188;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3124028
Молочко Similac Классик 4 300г с 18месяцев;3 685 ₸;3 309 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3200853
Смесь Similac Комфорт 1 375г с 0месяцев;9 295 ₸;8 359 ₸;https://static.detmir.st/media_pim/646/152/3152646/450/0.jpg?1675928423232;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3152646
Печенье ФрутоНяня мультизлаковое 50г с 6месяцев;255 ₸;239 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;3257153
Напиток Бибиколь 4 на основе козьего молока 800г с 18 месяцев;29 590 ₸;26 629 ₸;https://static.detmir.st/media_out/546/253/3253546/450/0.jpg?1652264524696;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3253546
Контейнер для пустышки BabyGo Green-Blue S4-0020;1 339 ₸;1 199 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3142715
Макароны Fleur Alpine Звездочки 250г;779 ₸;659 ₸;https://static.detmir.st/media_pim/821/081/3081821/450/0.jpg?1672242079060;Детский мир>Продукты для здоровья и спорта>Правильное питание;3081821
Смесь молочная Nutrilon 1 гипоаллергенная 400г с 0 месяцев;7 059 ₸;7 059 ₸;https://static.detmir.st/media_out/112/140/140112/450/0.jpg?1652262186573;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;140112
Сок Сады Придонья яблоко-шиповник 0.2л с 6месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/051/014/14051/450/0.jpg?1652260768801;Детский мир>Продукты для здоровья и спорта>Правильное питание;14051
Батончик ФрутоНяня яблоко-банан-клубника-злаки 25г с12месяцев;263 ₸;229 ₸;https://static.detmir.st/media_out/787/294/3294787/450/0.jpg?1662782446266;Детский мир>Продукты для здоровья и спорта>Правильное питание;3294787
Смесь PediaSure Малоежка клубника 400г с 12месяцев;7 259 ₸;7 259 ₸;https://static.detmir.st/media_out/300/157/3157300/450/0.jpg?1652264511848;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3157300
Футляр Мир Детства для пустышки;1 670 ₸;1 670 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;1021201
Молочко детское Nutrilon Premium 3 800г с 12месяцев;9 285 ₸;8 418 ₸;https://static.detmir.st/media_out/829/798/3798829/450/0.jpg?1652264590232;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3798829
Батончик Gerber злаки-виноград-яблоко 25г;565 ₸;565 ₸;https://static.detmir.st/media_pim/981/149/1149981/450/0.jpg?1668787258112;Детский мир>Продукты для здоровья и спорта>Правильное питание;1149981
Молочный напиток Бибиколь 3 на основе козьего молока 400 г с 12 мес;15 690 ₸;14 119 ₸;https://static.detmir.st/media_out/592/134/134592/450/0.jpg?1652262055893;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;134592
Печенье ФрутоНяня пшеничное 120г с 6месяцев;659 ₸;589 ₸;https://static.detmir.st/media_out/450/857/3857450/450/0.jpg?1662782465188;Детский мир>Продукты для здоровья и спорта>Правильное питание;3857450
Футляр для пустышки BabyGo Fisher Price Blue BD-12628;1 639 ₸;1 469 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3124029
Палочки хлебные Fleur Alpine Органик мультизлаковые 100г с 3лет;1 029 ₸;1 029 ₸;https://static.detmir.st/media_pim/238/194/3194238/450/0.jpg?1672242272116;Детский мир>Продукты для здоровья и спорта>Правильное питание;3194238
Контейнер для пустышки BabyGo Green-Purple S4-0020;1 339 ₸;1 199 ₸;https://static.detmir.st/media_pim/714/142/3142714/450/0.jpg?1679984285140;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3142714
Смесь Мамако 3 Premium на козьем молоке 400г с 12месяцев;11 590 ₸;11 590 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;4226429
Молочко детское Nutrilon Premium 4 800г с 18месяцев;9 285 ₸;8 819 ₸;https://static.detmir.st/media_out/830/798/3798830/450/0.jpg?1652264590232;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3798830
Сок Сады Придонья яблоко-вишня 0.2л с 5месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/001/014/14001/450/0.jpg?1652260767062;Детский мир>Продукты для здоровья и спорта>Правильное питание;14001
Макароны Fleur Alpine кукурузно-рисовые рожки 250г;1 949 ₸;1 649 ₸;https://static.detmir.st/media_pim/421/782/3782421/450/0.jpg?1672240316093;Детский мир>Продукты для здоровья и спорта>Правильное питание;3782421
Смесь Similac низколактозная 375г с 0месяцев;10 389 ₸;9 349 ₸;https://static.detmir.st/media_pim/301/396/396301/450/0.jpg?1675927700900;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;396301
Футляр для пустышки BabyGo Fisher Price Green BD-12628;1 639 ₸;1 469 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3124028
Контейнер для пустышки BabyGo Green-Blue S4-0020;1 339 ₸;1 199 ₸;https://static.detmir.st/media_pim/715/142/3142715/450/0.jpg?1679984276738;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;3142715
Сок Сады Придонья яблоко-ананас 0.2л с 6месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/021/014/14021/450/0.jpg?1652260767818;Детский мир>Продукты для здоровья и спорта>Правильное питание;14021
Смесь сухая Nutrilon Пепти аллергия 400г с 0 месяцев;11 559 ₸;11 559 ₸;https://static.detmir.st/media_out/902/134/134902/450/0.jpg?1652262064128;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;134902
Смесь Similac Комфорт 2 375г с 6месяцев;9 295 ₸;8 359 ₸;https://static.detmir.st/media_pim/647/152/3152647/450/0.jpg?1675928504063;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3152647
Футляр Мир Детства для пустышки;1 670 ₸;1 670 ₸;https://static.detmir.st/media_out/201/021/1021201/450/0.jpg?1652264472926;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Футляры для пустышек;1021201
Сок Сады Придонья яблоко восстановленный осветленный 0.3л с 4месяцев;363 ₸;363 ₸;https://static.detmir.st/media_out/421/179/1179421/450/0.jpg?1652264474038;Детский мир>Продукты для здоровья и спорта>Правильное питание;1179421
Молочная смесь Бибиколь Классика на основе козьего молока 400 г с 0-12 мес;13 590 ₸;12 229 ₸;https://static.detmir.st/media_out/612/134/134612/450/0.jpg?1652262057008;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;134612
Макароны Fleur Alpine мини-ракушки 250г;779 ₸;659 ₸;https://static.detmir.st/media_pim/070/227/3227070/450/0.jpg?1672242303043;Детский мир>Продукты для здоровья и спорта>Правильное питание;3227070
Сок Fleur Alpine яблочный прямого отжима 200г с 8месяцев;590 ₸;449 ₸;https://static.detmir.st/media_pim/770/672/4672770/450/0.jpg?1672243408928;Детский мир>Продукты для здоровья и спорта>Правильное питание;4672770
Напиток Бибиколь 4 на основе козьего молока 400г с 18 месяцев;15 690 ₸;14 119 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3253545
Сок ФрутоНяня из яблок и груш 0,2 л с 5 месяцев;223 ₸;199 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;578161
Молочная смесь Бибиколь Классика на основе козьего молока 800 г с 0-12 мес;25 590 ₸;23 029 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;2622381
Смесь молочная Nutrilak Premium 1 300г c 0месяцев;2 259 ₸;2 139 ₸;https://static.detmir.st/media_out/818/304/4304818/450/0.jpg?1652264674371;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;4304818
Макароны Fleur Alpine мини-трубочки 500г;1 299 ₸;1 099 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;3081822
Смесь молочная Nutrilak 1 600г с 0месяцев;3 275 ₸;3 109 ₸;https://static.detmir.st/media_pim/719/163/3163719/450/0.jpg?1675435313233;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3163719
Сок Сады Придонья яблоко-банан 0.125л с 6месяцев;139 ₸;99 ₸;https://static.detmir.st/media_out/507/294/3294507/450/0.jpg?1652264529144;Детский мир>Продукты для здоровья и спорта>Правильное питание;3294507
Смесь молочная Nutrilak Premium 2 300г с 6месяцев;2 259 ₸;2 139 ₸;https://static.detmir.st/media_out/819/304/4304819/450/0.jpg?1652264674371;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;4304819
Батончик Fleur Alpine Органик злаковый овсяный с яблоком и абрикосом 23г с 3лет;519 ₸;319 ₸;https://static.detmir.st/media_pim/588/112/3112588/450/0.jpg?1672242131020;Детский мир>Продукты для здоровья и спорта>Правильное питание;3112588
Молочко Similac Gold 3 400г с 12 месяцев;6 340 ₸;5 699 ₸;https://static.detmir.st/media_pim/635/117/3117635/450/0.jpg?1675929571524;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3117635
Молочная смесь Бибиколь 1 с пребиотиками на основе козьего молока 800 г с 0-6 мес;29 590 ₸;26 629 ₸;https://static.detmir.st/media_out/351/622/2622351/450/0.jpg?1657944282408;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;2622351
Сок Агуша яблоко 500мл с 3лет;429 ₸;429 ₸;https://static.detmir.st/media_out/941/579/579941/450/0.jpg?1657944255654;Детский мир>Продукты для здоровья и спорта>Правильное питание;579941
Молочная смесь Бибиколь 1 с пребиотиками на основе козьего молока 400 г с 0-6 мес;15 690 ₸;14 119 ₸;https://static.detmir.st/media_out/211/014/14211/450/0.jpg?1652260772755;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;14211
Макароны Fleur Alpine рисовые трубочки 250г;2 339 ₸;1 979 ₸;https://static.detmir.st/media_pim/390/782/3782390/450/0.jpg?1672243052174;Детский мир>Продукты для здоровья и спорта>Правильное питание;3782390
Сок Агуша яблоко-шиповник осветленный 0.2л с 5месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/701/580/580701/450/0.jpg?1666756835294;Детский мир>Продукты для здоровья и спорта>Правильное питание;580701
Батончик Fleur Alpine Органик злаковый овсяный с яблоком черникой и бананом 23г с 3лет;519 ₸;319 ₸;https://static.detmir.st/media_pim/589/112/3112589/450/0.jpg?1672242151066;Детский мир>Продукты для здоровья и спорта>Правильное питание;3112589
Смесь молочная Nutrilak Премиум 3 стерилизованная 0.2л с 12 месяцев;245 ₸;195 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3128662
Сок Сады Придонья вишня-банан-клубника 0.3л с 12месяцев;397 ₸;397 ₸;https://static.detmir.st/media_out/931/577/577931/450/0.jpg?1652264470321;Детский мир>Продукты для здоровья и спорта>Правильное питание;577931
Смесь NAN Supreme 400г с 0месяцев;6 720 ₸;6 720 ₸;https://static.detmir.st/media_out/438/119/3119438/450/0.jpg?1652264504621;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3119438
Смесь молочная Nutrilak Премиум 1 стерилизованная 0.2 л с 0 месяцев;245 ₸;229 ₸;https://static.detmir.st/media_pim/434/101/3101434/450/0.jpg?1667939974347;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3101434
Батончик Gerber банан-вишня 25г;565 ₸;565 ₸;https://static.detmir.st/media_pim/941/149/1149941/450/0.jpg?1670931410721;Детский мир>Продукты для здоровья и спорта>Правильное питание;1149941
Молочко детское Малютка 4 300г 18 месяцев;2 569 ₸;2 569 ₸;https://static.detmir.st/media_out/021/914/2914021/450/0.jpg?1652264491004;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;2914021
Молочная смесь Бибиколь 2 с пребиотиками на основе козьего молока 400 г с 6-12 мес;15 690 ₸;14 119 ₸;https://static.detmir.st/media_out/221/014/14221/450/0.jpg?1652260773585;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;14221
Смесь Similac Классик 2 300г с 6месяцев;3 475 ₸;3 119 ₸;https://static.detmir.st/media_pim/273/157/3157273/450/0.jpg?1675929149331;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3157273
Батончик Gerber яблоко-банан 25г;565 ₸;565 ₸;https://static.detmir.st/media/G8yVsLETwKivsp_Y8wIB7psidLhW9scz-09MWqUa6qs=?preset=webp;Детский мир>Продукты для здоровья и спорта>Правильное питание;1149971
Смесь молочная Nutrilak Премиум 2 стерилизованная 0.2 л с 6 месяцев;245 ₸;229 ₸;https://static.detmir.st/media_pim/435/101/3101435/450/0.jpg?1669127787729;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;3101435
Прорезыватель Lubby с 4месяцев 20468;2 790 ₸;1 679 ₸;https://static.detmir.st/media_out/808/257/3257808/450/0.jpg?1652264525093;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;3257808
Смесь Humana антирефлюкс 400г c 0месяцев;5 589 ₸;4 489 ₸;https://static.detmir.st/media_out/721/124/1124721/450/0.jpg?1652264473666;Детский мир>Товары для питания и кормления>Детское питание>Молочные смеси детские;1124721
Обучающий прорезыватель Pigeon с 4-х мес Цветок;3 059 ₸;3 059 ₸;https://static.detmir.st/media_out/162/217/217162/450/0.jpg?1652263407730;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;217162
Сок Fleur Alpine апельсиновый прямого отжима 200г с 8 месяцев;759 ₸;539 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;4672771
Прорезыватель Lubby c 4месяцев 16034;2 590 ₸;1 619 ₸;https://static.detmir.st/media_out/428/280/3280428/450/0.jpg?1652264527183;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;3280428
Батончик фруктовый Gerber с черникой и черной смородиной 25 г;569 ₸;569 ₸;https://static.detmir.st/media_pim/219/029/3029219/450/0.jpg?1668786918028;Детский мир>Продукты для здоровья и спорта>Правильное питание;3029219
Обучающий прорезыватель Pigeon с 4-х месяцев;3 059 ₸;3 059 ₸;https://static.detmir.st/media_out/172/217/217172/450/0.jpg?1652263408668;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;217172
Конфеты пастильные HARIBO Pink and White 150г;859 ₸;679 ₸;https://static.detmir.st/media_out/389/253/3253389/450/0.jpg?1652264524646;Детский мир>Продукты для здоровья и спорта>Правильное питание;3253389
Прорезыватель BabyGo Цветок Blue S5-3650;889 ₸;799 ₸;https://static.detmir.st/media_out/723/117/3117723/450/0.jpg?1652264504342;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;3117723
Сок Fleur Alpine яблоко-шиповник 0.2л с 5месяцев;899 ₸;849 ₸;https://static.detmir.st/media_pim/581/383/1383581/450/0.jpg?1672241466847;Детский мир>Продукты для здоровья и спорта>Правильное питание;1383581
Прорезыватель Canpol Babies охлаждающий;1 399 ₸;1 259 ₸;https://static.detmir.st/media_out/981/886/2886981/450/0.jpg?1652264490779;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;2886981
Прорезыватель Pigeon Кролик охлаждающий с 4месяцев;3 889 ₸;3 889 ₸;https://static.detmir.st/media_out/907/558/3558907/450/0.jpg?1652264560896;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;3558907
Сок Fleur Alpine с водой груша 200мл с 8месяцев;505 ₸;379 ₸;https://static.detmir.st/media/hXUYF8F8LfZHIzcqzSAA_gI9jyaV6pdKj0-JVBQlnog=?preset=webp;Детский мир>Продукты для здоровья и спорта>Правильное питание;3308205
Прорезыватель Pigeon Мишка охлаждающий с 4месяцев;3 889 ₸;3 889 ₸;https://static.detmir.st/media_out/906/558/3558906/450/0.jpg?1652264560896;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;3558906
Прорезыватель BabyGo Dino с футляром BD10201;2 689 ₸;2 419 ₸;https://static.detmir.st/media_out/900/455/3455900/450/0.jpg?1652264546954;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;3455900
Прорезыватель BabyGo Цветок с 4месяцев Green S5-3650;889 ₸;799 ₸;https://static.detmir.st/media_out/706/142/3142706/450/0.jpg?1652264509082;Детский мир>Гигиена и уход>Пустышки и прорезыватели>Прорезыватели для зубов;3142706
Сок Fleur Alpine Органик яблоко осветленный 0.2л с 4месяцев;899 ₸;809 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Продукты для здоровья и спорта>Правильное питание;577331
