name,priceDM,sale_price,picture,product_category,sku
Бутылочка Nuk First Choice Plus с индикатором температуры 300мл Белая 10741927,5 189 ₸,4 669 ₸,https://static.detmir.st/media_out/613/657/3657613/450/0.jpg?1652264571583,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3657613
Пустышка Canpol Babies Newborn baby анатомическая 6-18месяцев Голубая,1 499 ₸,1 499 ₸,https://static.detmir.st/media_pim/014/149/3149014/450/0.jpg?1677818748408,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149014
Бутылочка BabyGo с ручками 250мл Pink Z-001B,1 339 ₸,890,https://static.detmir.st/media_pim/356/458/3458356/450/0.jpg?1681421337612,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3458356
Пустышка Мама Тама Верас 6месяцев Розовый,1 050 ₸,839,https://static.detmir.st/media_pim/230/627/3627230/450/0.jpg?1679066081932,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3627230
Пустышка Canpol Babies Bunny and Company симметричная 6-18месяцев Розовая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/005/149/3149005/450/0.jpg?1681796415696,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149005
Бутылочка BabyGo с ручками 125мл Blue Z-001A,1 339 ₸,787,https://static.detmir.st/media_pim/354/458/3458354/450/0.jpg?1680797987963,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3458354
Соска Pigeon M c 3месяцев 3349078542,3 499 ₸,3 499 ₸,https://static.detmir.st/media_pim/068/286/3286068/450/0.jpg?1678365592792,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3286068
Пустышка Canpol Babies Bunny and Company симметричная 6-18месяцев Бирюзовая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/006/149/3149006/1500/0.jpg?1677818614720,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149006
"Сок ФрутоНяня из яблок 0,2 л с 4 месяцев",223,209,https://static.detmir.st/media_pim/181/578/578181/450/0.jpg?1682344127555,Детский мир>Продукты для здоровья и спорта>Правильное питание,578181
Соска Nuk Антиколиковая М р-р1,1 949 ₸,1 949 ₸,https://static.detmir.st/media_pim/681/782/1782681/1500/0.jpg?1678365384197,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1782681
Пустышка Philips Avent ultra soft с футляром для хранения и стерилизации 6-18месяцев SCF529/01,5 499 ₸,4 949 ₸,https://static.detmir.st/media_pim/787/935/3935787/450/0.jpg?1670595566332,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3935787
Бутылка BabyGo с широким горлом 150мл Orange B2-7000,2 089 ₸,1 242 ₸,https://static.detmir.st/media_out/058/182/3182058/450/0.jpg?1652264514839,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3182058
Пустышка Lubby Just с 6месяцев,1 290 ₸,959,https://static.detmir.st/media_out/140/679/4679140/450/0.jpg?1652264733072,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,4679140
Соска силиконовая Курносики станд. размер 2 шт.,1 290 ₸,1 159 ₸,https://static.detmir.st/media_pim/101/021/1021101/450/0.jpg?1678365714370,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1021101
Бутылочка Philips Avent Natural2 260мл с 1месяца 2шт SCF033/27,12 990 ₸,12 990 ₸,https://static.detmir.st/media_pim/735/178/3178735/450/0.jpg?1670081699664,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3178735
"Сок ФрутоНяня из груш 0,2 л с 4 месяцев",223,209,https://static.detmir.st/media_pim/141/578/578141/1500/0.jpg?1682344091521,Детский мир>Продукты для здоровья и спорта>Правильное питание,578141
"Напиток ФрутоНяня из яблок с липой и ромашкой 0,2 л с 6 месяцев",223,209,https://static.detmir.st/media_pim/081/578/578081/450/0.jpg?1682343954157,Детский мир>Продукты для здоровья и спорта>Правильное питание,578081
Пустышка Lovi I love 2шт с 3мес 53001002,3 290 ₸,3 290 ₸,https://static.detmir.st/media_pim/897/210/3210897/1500/0.jpg?1681812780893,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3210897
Пустышка LOVI Night and Day динамическая 3-6месяцев 2шт 530010005,3 249 ₸,3 249 ₸,https://static.detmir.st/media_out/487/125/3125487/450/0.jpg?1652264505491,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3125487
Бутылка BabyGo Fisher Price 150мл Blue CC-B2-1111,3 139 ₸,1 975 ₸,https://static.detmir.st/media_out/004/124/3124004/1500/0.jpg?1652264505307,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3124004
"Сок ФрутоНяня из яблок и персиков 0,2 л с 5 месяцев",223,209,https://static.detmir.st/media_pim/171/578/578171/450/0.jpg?1682344151556,Детский мир>Продукты для здоровья и спорта>Правильное питание,578171
Пустышка LOVI Night and Day динамическая 3-6месяцев 2шт 530010006,3 249 ₸,3 249 ₸,https://static.detmir.st/media_out/488/125/3125488/450/0.jpg?1652264505491,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3125488
Печенье Когда Я вырасту с кальцием и витаминами 150г с 5месяцев,589,559,https://static.detmir.st/media_pim/770/147/3147770/450/0.jpg?1681399006118,Детский мир>Продукты для здоровья и спорта>Правильное питание,3147770
Пустышка LOVI MyLittle динамическая 0-2месяцев 2шт Розовая 22/847girl,3 249 ₸,3 249 ₸,https://static.detmir.st/media_out/492/125/3125492/450/0.jpg?1652264505491,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3125492
Пустышка LOVI Indian Summer динамическая 3-6месяцев 2шт 22/856girl,3 249 ₸,3 249 ₸,https://static.detmir.st/media_out/494/125/3125494/450/0.jpg?1652264505491,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3125494
Кусочки фруктовые ФрутоНяня из яблок и персиков 53г с 12месяцев,855,809,https://static.detmir.st/media_pim/453/108/3108453/450/0.jpg?1682337514839,Детский мир>Продукты для здоровья и спорта>Правильное питание,3108453
Соска Мама Тама с широким горлышком быстрый поток и густое питье с 6месяцев 2шт,1 390 ₸,1 249 ₸,https://static.detmir.st/media_pim/215/627/3627215/1500/0.jpg?1678366227942,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3627215
Печенье ФрутоНяня мультизлаковое 120г с 6месяцев,659,619,https://static.detmir.st/media_pim/449/857/3857449/450/0.jpg?1681399280661,Детский мир>Продукты для здоровья и спорта>Правильное питание,3857449
Соска силик. 2 шт. Курносики классическая быстрый поток 6+,1 290 ₸,1 159 ₸,https://static.detmir.st/media_pim/071/021/1021071/450/0.jpg?1678365723693,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1021071
Печенье Когда Я вырасту с железом и витаминами 150г с 5месяцев,589,559,https://static.detmir.st/media_pim/769/147/3147769/450/0.jpg?1681398991433,Детский мир>Продукты для здоровья и спорта>Правильное питание,3147769
Бутылочка Lubby с ручками 250мл с 0месяцев 15200,1 990 ₸,1 789 ₸,https://static.detmir.st/media_out/601/903/3903601/450/0.jpg?1652264601204,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3903601
Пустышка LOVI Botanic с 0 до 3месяцев 2шт 22/869boy,3 249 ₸,3 249 ₸,https://static.detmir.st/media_pim/539/275/3275539/1500/0.jpg?1681812537112,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3275539
"Сок ФрутоНяня из яблок и шиповника 0,2 л с 5 месяцев",223,209,https://static.detmir.st/media_pim/831/577/577831/450/0.jpg?1682344062246,Детский мир>Продукты для здоровья и спорта>Правильное питание,577831
Пустышка LOVI Botanic с 3 до 6месяцев 2шт 22/870boy,3 249 ₸,3 249 ₸,https://static.detmir.st/media_pim/541/275/3275541/450/0.jpg?1681812561322,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3275541
Поильник Мама Тама 400мл с 12месяцев Голубой,1 890 ₸,1 699 ₸,https://static.detmir.st/media_pim/219/627/3627219/450/0.jpg?1678366191780,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3627219
Сок Агуша яблоко осветленный 0.2л с 4месяцев,219,197,https://static.detmir.st/media_pim/151/026/26151/450/0.jpg?1682339050787,Детский мир>Продукты для здоровья и спорта>Правильное питание,26151
Кусочки фруктовые ФрутоНяня яблоко-персик-маракуйя 15г с 12месяцев,247,229,https://static.detmir.st/media_pim/723/913/4913723/450/0.jpg?1682337550829,Детский мир>Продукты для здоровья и спорта>Правильное питание,4913723
Кусочки фруктовые ФрутоНяня из яблок клубники и бананов 15г с 12месяцев,247,209,https://static.detmir.st/media_pim/352/108/3108352/450/0.jpg?1682337475096,Детский мир>Продукты для здоровья и спорта>Правильное питание,3108352
Пустышка LOVI Botanic с 6 до 18месяцев 2шт 22/871boy,3 249 ₸,3 249 ₸,https://static.detmir.st/media_pim/543/275/3275543/1500/0.jpg?1681812588689,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3275543
Соска Philips Avent Natural2 с 6месяцев 2шт SCF044/27,5 499 ₸,5 499 ₸,https://static.detmir.st/media_pim/743/178/3178743/1500/0.jpg?1670082487820,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3178743
Соска-пустышка LOVI Folky динамическая 6-18месяцев 2шт 22/843girl,3 249 ₸,3 249 ₸,https://static.detmir.st/media_out/821/128/3128821/450/0.jpg?1652264505979,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3128821
Соска Pigeon S c 1месяца 3349078541,3 499 ₸,3 499 ₸,https://static.detmir.st/media_pim/067/286/3286067/450/0.jpg?1678365604309,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3286067
Пустышка Lubby Just с 6месяцев,1 990 ₸,1 489 ₸,https://static.detmir.st/media_out/141/679/4679141/450/0.jpg?1652264733072,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,4679141
Соска силикон. Курносики шир.горло х 6+ (2 шт),2 190 ₸,1 969 ₸,https://static.detmir.st/media_pim/431/021/1021431/450/0.jpg?1678365758103,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1021431
Кусочки фруктовые ФрутоНяня из яблок 53г с 12месяцев,855,809,https://static.detmir.st/media_pim/353/108/3108353/1500/0.jpg?1682337454921,Детский мир>Продукты для здоровья и спорта>Правильное питание,3108353
Пустышка LOVI Botanic с 0 до 3месяцев 2шт 22/869girl,3 249 ₸,3 249 ₸,https://static.detmir.st/media_pim/540/275/3275540/450/0.jpg?1681812551222,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3275540
Бутылочка Мама Тама 150мл с 0месяцев,1 650 ₸,1 479 ₸,https://static.detmir.st/media_pim/210/627/3627210/450/0.jpg?1681818123246,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3627210
Пустышка LOVI MyLittle динамическая 0-2месяца Голубая 2шт 22/847boy,2 999 ₸,2 999 ₸,https://static.detmir.st/media_out/491/125/3125491/450/0.jpg?1652264505491,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3125491
Пустышка LOVI Indian Summer динамическая 3-6месяцев 2шт 22/856boy,2 999 ₸,2 999 ₸,https://static.detmir.st/media_out/493/125/3125493/450/0.jpg?1652264505491,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3125493
Пустышка LOVI Folky динамическая 3-6месяцев 2шт 22/842girl,2 999 ₸,2 999 ₸,https://static.detmir.st/media_out/819/128/3128819/450/0.jpg?1652264505974,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3128819
"Сок ФрутоНяня мультифруктовый 0,2 л с 6 месяцев",249,229,https://static.detmir.st/media_pim/441/796/1796441/1500/0.jpg?1682344103933,Детский мир>Продукты для здоровья и спорта>Правильное питание,1796441
Пустышка Canpol Babies Newborn baby анатомическая 6-18месяцев Белая,1 499 ₸,1 499 ₸,https://static.detmir.st/media_pim/013/149/3149013/450/0.jpg?1677818719831,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149013
Бутылочка LOVI Medical+ 330мл с 9месяцев 21/560,4 359 ₸,4 359 ₸,https://static.detmir.st/media_out/483/125/3125483/1500/0.jpg?1652264505487,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3125483
Палочки ФрутоНяня кукурузные яблоко-банан 20г с 1года,409,379,https://static.detmir.st/media_pim/206/394/3394206/450/0.jpg?1682337581508,Детский мир>Продукты для здоровья и спорта>Правильное питание,3394206
Соска Мама Тама с широким горлышком медленый и средний поток с 3месяцев 2шт,1 390 ₸,1 249 ₸,https://static.detmir.st/media_pim/214/627/3627214/450/0.jpg?1678366215893,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3627214
Бутылочка Canpol Babies Newborn baby 240мл Розовая 35/217_pin,2 690 ₸,2 690 ₸,https://static.detmir.st/media_pim/946/123/3123946/450/0.jpg?1681765293867,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3123946
Набор пустышек Canpol Babies Exotic Animals анатомические с 6месяцев 2шт Серые,3 509 ₸,3 509 ₸,https://static.detmir.st/media_out/307/898/3898307/1500/0.jpg?1652264600804,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3898307
Бутылочка Nuk First Choice Baby Rose с ручками 150мл с 6месяцев 10743820,6 999 ₸,6 999 ₸,https://static.detmir.st/media_out/905/173/3173905/450/0.jpg?1652264513849,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3173905
Кусочки фруктовые ФрутоНяня из яблок и малины 15г с 12месяцев,247,209,https://static.detmir.st/media_pim/351/108/3108351/1500/0.jpg?1682337480607,Детский мир>Продукты для здоровья и спорта>Правильное питание,3108351
Пустышка Canpol Babies Bunny and Company симметричная 6-18месяцев Голубая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/004/149/3149004/450/0.jpg?1681796403708,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149004
Соска Nuk Антиколиковая S размер1,1 949 ₸,1 949 ₸,https://static.detmir.st/media_pim/671/782/1782671/450/0.jpg?1678365411689,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1782671
Бутылочка Philips Avent Natural2 240мл с 1месяца SCF053/17,13 590 ₸,13 590 ₸,https://static.detmir.st/media_pim/731/178/3178731/450/0.jpg?1670083031961,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3178731
Бутылочка Lubby 125мл с 0месяцев 12023,1 990 ₸,1 789 ₸,https://static.detmir.st/media_out/802/257/3257802/450/0.jpg?1652264525086,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3257802
Кусочки фруктовые ФрутоНяня яблоко-вишня 15г с 12месяцев,247,229,https://static.detmir.st/media_pim/722/913/4913722/1500/0.jpg?1682337545452,Детский мир>Продукты для здоровья и спорта>Правильное питание,4913722
Соска Nuk латекс.для каш р. 1,1 689 ₸,1 689 ₸,https://static.detmir.st/media_pim/181/782/1782181/450/0.jpg?1678365351667,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1782181
Пустышка Canpol Babies Newborn baby симметричная 0-6месяцев Розовая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/018/149/3149018/1500/0.jpg?1677818859937,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149018
Пустышка Canpol Babies Toys анатомическая 0-6 месяцев Зеленая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_out/998/148/3148998/450/0.jpg?1652264510465,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3148998
"Сок ФрутоНяня из яблок и вишни 0,2 л с 5 месяцев",223,209,https://static.detmir.st/media_pim/001/207/2207001/450/0.jpg?1682344134358,Детский мир>Продукты для здоровья и спорта>Правильное питание,2207001
Сок Сады Придонья яблоко прямой отжим осветленный 0.125л,123,123,https://static.detmir.st/media_pim/881/577/577881/450/0.jpg?1682339537255,Детский мир>Продукты для здоровья и спорта>Правильное питание,577881
Сок Сады Придонья зеленое яблоко 0.2л с 4месяцев,203,203,https://static.detmir.st/media_pim/981/013/13981/450/0.jpg?1682339290690,Детский мир>Продукты для здоровья и спорта>Правильное питание,13981
Соска силиконовая Курносики большой разм. Х-образ. отверстие 2 шт,1 290 ₸,1 159 ₸,https://static.detmir.st/media_pim/091/021/1021091/1500/0.jpg?1678365699946,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1021091
Кусочки фруктовые ФрутоНяня яблоко-клубника 16г с 12месяцев,349,329,https://static.detmir.st/media_pim/311/155/3155311/450/0.jpg?1682337462447,Детский мир>Продукты для здоровья и спорта>Правильное питание,3155311
Бутылочка Мама Тама 125мл от 0месяцев,1 150 ₸,1 029 ₸,https://static.detmir.st/media_pim/208/627/3627208/450/0.jpg?1681818150107,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3627208
Пустышка Canpol Babies Toys анатомическая 0-6 месяцев Бирюзовая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_out/000/149/3149000/1500/0.jpg?1652264510469,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149000
Палочки ФрутоНяня кукурузные яблоко-клубника 20г с 1года,409,379,https://static.detmir.st/media_pim/204/394/3394204/450/0.jpg?1682337563004,Детский мир>Продукты для здоровья и спорта>Правильное питание,3394204
Соска LOVI динамическая медленный поток 2шт 18/750,2 590 ₸,2 590 ₸,https://static.detmir.st/media_pim/810/128/3128810/450/0.jpg?1678365273665,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3128810
Пустышка LOVI Night and Day динамическая 0-3месяца 2шт 530010001,3 249 ₸,3 249 ₸,https://static.detmir.st/media_out/485/125/3125485/450/0.jpg?1652264505487,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3125485
Сок Агуша яблоко-персик с мякотью 200мл с 5месяцев,219,197,https://static.detmir.st/media_pim/211/026/26211/450/0.jpg?1682339105299,Детский мир>Продукты для здоровья и спорта>Правильное питание,26211
Пустышка BabyGo Fisher Price Львенок с 0месяцев S1-0200,1 449 ₸,1 088 ₸,https://static.detmir.st/media_pim/025/124/3124025/450/0.jpg?1681794831694,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3124025
Печенье ФрутоНяня пшеничное земляника 50г с 6месяцев,255,215,https://static.detmir.st/media_pim/862/381/3381862/450/0.jpg?1669292684530,Детский мир>Продукты для здоровья и спорта>Правильное питание,3381862
Пустышка Lubby с колпачком с 6месяцев в ассортименте 13657,2 690 ₸,2 009 ₸,https://static.detmir.st/media_out/553/195/3195553/450/0.jpg?1652264517341,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3195553
Соска Nuk Nature Sense L быстрый поток с 6месяцев 2шт 10125026,2 890 ₸,2 566 ₸,https://static.detmir.st/media_out/806/173/3173806/1500/0.jpg?1652264513839,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3173806
Пустышка Мама Тама Матроскин с 0 до 6месяцев Синий,1 050 ₸,839,https://static.detmir.st/media_pim/223/627/3627223/450/0.jpg?1679065999221,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3627223
Соска Курносики латексная стандарт. размер,1 290 ₸,1 159 ₸,https://static.detmir.st/media_pim/031/021/1021031/450/0.jpg?1678365692776,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,1021031
"Сок ФрутоНяня из яблок и груш 0,2 л с 5 месяцев",223,209,https://static.detmir.st/media_pim/161/578/578161/1500/0.jpg?1682344116237,Детский мир>Продукты для здоровья и спорта>Правильное питание,578161
Кусочки фруктовые ФрутоНяня яблоко-малина 16г с 12месяцев,349,329,https://static.detmir.st/media_pim/313/155/3155313/450/0.jpg?1682337486305,Детский мир>Продукты для здоровья и спорта>Правильное питание,3155313
Пустышка Canpol Babies Newborn baby симметричная 6-18 мес Розовая,1 509 ₸,1 509 ₸,https://static.detmir.st/media_pim/021/149/3149021/1500/0.jpg?1677819009482,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149021
Бутылочка LOVI Trends Botanic 240мл c 3месяцев 21/584,4 539 ₸,4 539 ₸,https://static.detmir.st/media_out/538/275/3275538/1500/0.jpg?1652264526388,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3275538
Пустышка Canpol Babies Bunny and Company симметричная 0-6месяцев Голубая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/010/149/3149010/450/0.jpg?1677818637708,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149010
Пустышка Canpol Babies Bunny and Company симметричная 0-6месяцев Розовая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/011/149/3149011/450/0.jpg?1681796379713,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149011
Пустышка Canpol Babies Newborn baby симметричная 0-6месяцев Белая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/016/149/3149016/450/0.jpg?1681800105496,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149016
Батончик ФрутоНяня яблоко-банан-клубника-злаки 25г с12месяцев,263,219,https://static.detmir.st/media_pim/787/294/3294787/1500/0.jpg?1681914723780,Детский мир>Продукты для здоровья и спорта>Правильное питание,3294787
Пустышка Canpol Babies Newborn baby симметричная 0-6месяцев Голубая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/017/149/3149017/450/0.jpg?1677818833600,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149017
Пустышка Canpol Babies Newborn baby симметричная 6-18 месяцев Голубая,1 509 ₸,1 509 ₸,https://static.detmir.st/media_pim/020/149/3149020/450/0.jpg?1681800159782,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149020
Бутылочка Lubby 250мл c 0месяцев 12022,2 490 ₸,2 239 ₸,https://static.detmir.st/media_out/396/280/3280396/1500/0.jpg?1652264527174,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3280396
Набор для кормления Pigeon бутылочка 120 мл с ложкой,3 369 ₸,3 369 ₸,https://static.detmir.st/media_pim/062/217/217062/450/0.jpg?1681827207941,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,217062
Бутылочка Lubby 250мл ручками с 0месяцев 12018,2 290 ₸,2 059 ₸,https://static.detmir.st/media_out/801/257/3257801/450/0.jpg?1663905814151,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3257801
Сок Агуша яблоко 500мл с 3лет,429,429,https://static.detmir.st/media_pim/941/579/579941/1500/0.jpg?1682339057860,Детский мир>Продукты для здоровья и спорта>Правильное питание,579941
Сок Агуша яблоко-манго-банан с мякотью 200мл с 6месяцев,219,197,https://static.detmir.st/media_pim/085/654/4654085/450/0.jpg?1682339093388,Детский мир>Продукты для здоровья и спорта>Правильное питание,4654085
Пустышка Canpol Babies Bunny and Company симметричная 0-6месяцев Бирюзовая,1 429 ₸,1 429 ₸,https://static.detmir.st/media_pim/012/149/3149012/1500/0.jpg?1681796355838,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3149012
Бутылочка Philips Avent Natural2 120мл с 0месяцев SCF051/17,11 990 ₸,10 789 ₸,https://static.detmir.st/media_pim/730/178/3178730/1500/0.jpg?1670082841512,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3178730
Печенье ФрутоНяня мультизлаковое 50г с 6месяцев,255,215,https://static.detmir.st/media_pim/153/257/3257153/1500/0.jpg?1669292685518,Детский мир>Продукты для здоровья и спорта>Правильное питание,3257153
Пустышка Canpol Babies Bunny company с 0месяцев Бирюзовая,1 509 ₸,1 509 ₸,https://static.detmir.st/media_pim/388/187/3187388/1500/0.jpg?1681796278398,Детский мир>Гигиена и уход>Пустышки и прорезыватели>Пустышки,3187388
Печенье ФрутоНяня пшеничное 120г с 6месяцев,659,619,https://static.detmir.st/media_pim/450/857/3857450/450/0.jpg?1681399307470,Детский мир>Продукты для здоровья и спорта>Правильное питание,3857450
Бутылочка Philips Avent Natural2 260мл с 1месяца SCF033/17,7 990 ₸,7 990 ₸,https://static.detmir.st/media_pim/734/178/3178734/1500/0.jpg?1670081543875,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3178734
Сок Агуша груша осветленный 0.2л с 4месяцев,219,197,https://static.detmir.st/media_pim/641/580/580641/450/0.jpg?1682339045263,Детский мир>Продукты для здоровья и спорта>Правильное питание,580641
Сок Сады Придонья яблоко прямого отжима 0.2л с 4 месяцев,203,203,https://static.detmir.st/media_pim/061/014/14061/450/0.jpg?1682339645408,Детский мир>Продукты для здоровья и спорта>Правильное питание,14061
Соска Lubby Just с 6месяцев,790,709,https://static.detmir.st/media_out/132/679/4679132/450/0.jpg?1652264733068,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,4679132
Сок Агуша яблоко-банан-клубника-арония-киви 200мл с 8месяцев,219,197,https://static.detmir.st/media_pim/083/654/4654083/450/0.jpg?1682339063481,Детский мир>Продукты для здоровья и спорта>Правильное питание,4654083
Соска Lubby Just с 3месяцев,790,709,https://static.detmir.st/media_out/131/679/4679131/450/0.jpg?1652264733068,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,4679131
Сок Сады Придонья мультифрукт 0.2л с 12месяцев,203,203,https://static.detmir.st/media_pim/991/013/13991/450/0.jpg?1682339357249,Детский мир>Продукты для здоровья и спорта>Правильное питание,13991
Соска LOVI динамическая Mini 2шт с 0месяцев 18/749,2 590 ₸,2 590 ₸,https://static.detmir.st/media_pim/809/128/3128809/450/0.jpg?1678365185576,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3128809
Сок Агуша яблоко с мякотью 200мл с 4месяцев,219,197,https://static.detmir.st/media_pim/171/026/26171/450/0.jpg?1682339098781,Детский мир>Продукты для здоровья и спорта>Правильное питание,26171
Бутылочка Canpol Babies Newborn baby EasyStart с широким горлышком антиколиковая 120мл с 0месяцев Розовый,2 690 ₸,2 690 ₸,https://static.detmir.st/media_pim/009/149/3149009/450/0.jpg?1681421635532,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3149009
Макароны Fleur Alpine кукурузно-рисовые рожки 250г,1 949 ₸,1 849 ₸,https://static.detmir.st/media_pim/421/782/3782421/450/0.jpg?1672240316093,Детский мир>Продукты для здоровья и спорта>Правильное питание,3782421
Сок Сады Придонья яблоко-банан 0.125л с 6месяцев,139,139,https://static.detmir.st/media_pim/507/294/3294507/450/0.jpg?1682339573288,Детский мир>Продукты для здоровья и спорта>Правильное питание,3294507
Макароны Fleur Alpine Звездочки 250г,779,779,https://static.detmir.st/media_pim/821/081/3081821/450/0.jpg?1672242079060,Детский мир>Продукты для здоровья и спорта>Правильное питание,3081821
Бутылочка LOVI Trends Indian Summer 240мл с 3месяцев 21/580,4 539 ₸,4 539 ₸,https://static.detmir.st/media_out/537/275/3275537/1500/0.jpg?1652264526385,Детский мир>Товары для питания и кормления>Бутылочки и поильники>Бутылочки для кормления,3275537
